customer_id,tenure_months,contract_type,monthly_charges,total_charges,support_tickets,last_login_days,monthly_usage_gb,payment_method,paperless_billing,online_security,tech_support,num_products,churn
CR-3179,68,Two-Year,55.06,3719.37,1,4,205.0,Bank Transfer,No,No,No,3,0
CR-3180,43,One-Year,79.16,3402.4,2,24,56.6,Electronic Check,No,Yes,Yes,2,0
CR-3181,35,Month-to-Month,41.87,1428.07,2,10,126.9,Electronic Check,No,No,No,1,1
CR-3182,10,Month-to-Month,88.16,884.32,1,8,190.1,Mailed Check,Yes,No,No,3,0
CR-3183,39,Two-Year,42.4,1649.72,1,4,215.3,Bank Transfer,No,Yes,No,1,0
CR-3184,50,Two-Year,101.92,5019.72,2,3,99.7,Bank Transfer,Yes,No,No,4,0
CR-3185,69,One-Year,37.79,2565.32,0,10,124.7,Mailed Check,No,No,Yes,2,0
CR-3186,55,One-Year,57.15,3056.68,3,6,276.8,Electronic Check,Yes,No,No,2,0
CR-3187,31,Month-to-Month,51.48,1585.56,3,26,253.0,Credit Card,Yes,No,No,1,0
CR-3188,2,Month-to-Month,63.89,160.0,1,7,176.7,Electronic Check,No,Yes,No,2,0
CR-3189,1,One-Year,62.63,62.63,4,7,12.0,Electronic Check,Yes,No,Yes,3,1
CR-3190,4,Month-to-Month,61.61,206.77,0,5,360.9,Electronic Check,Yes,Yes,No,2,1
CR-3191,26,Month-to-Month,88.81,2304.15,0,17,158.4,Credit Card,Yes,No,Yes,4,0
CR-3192,58,Month-to-Month,51.95,2981.19,3,6,135.0,Electronic Check,Yes,Yes,No,2,1
CR-3193,39,Two-Year,81.79,3157.75,3,3,118.2,Electronic Check,Yes,No,No,4,0
CR-3194,63,Two-Year,103.19,6517.22,1,21,190.1,Electronic Check,Yes,Yes,No,4,0
CR-3195,11,One-Year,72.13,778.58,2,9,190.9,Electronic Check,Yes,No,No,2,0
CR-3196,11,Month-to-Month,82.2,859.6,4,9,236.1,Mailed Check,Yes,Yes,No,2,1
CR-3197,47,Two-Year,64.26,2957.59,0,10,85.9,Bank Transfer,Yes,Yes,Yes,3,0
CR-3198,9,Month-to-Month,50.67,522.28,1,13,135.0,Mailed Check,Yes,No,No,1,0
CR-3199,56,Two-Year,87.33,4924.33,1,4,322.4,Credit Card,Yes,Yes,Yes,3,0
CR-3200,8,Month-to-Month,55.19,427.97,0,0,178.0,Credit Card,Yes,No,No,2,0
CR-3201,48,Two-Year,69.82,3354.0,1,18,146.2,Electronic Check,No,No,No,3,0
CR-3202,12,One-Year,32.14,371.02,4,1,84.7,Electronic Check,Yes,No,No,1,1
CR-3203,47,Two-Year,73.73,3480.62,4,14,200.5,Bank Transfer,Yes,No,No,3,0
CR-3204,33,One-Year,63.03,2054.36,2,0,242.5,Bank Transfer,No,Yes,No,2,0
CR-3205,33,Month-to-Month,92.6,3039.5,0,5,230.0,Bank Transfer,Yes,No,Yes,3,0
CR-3206,56,Month-to-Month,72.05,4048.46,1,0,139.3,Electronic Check,Yes,Yes,Yes,2,0
CR-3207,35,Two-Year,26.85,983.37,0,8,188.9,Mailed Check,Yes,No,Yes,1,0
CR-3208,7,Month-to-Month,89.11,646.01,0,11,293.7,Electronic Check,Yes,No,No,4,0
CR-3209,36,Month-to-Month,92.0,3349.02,1,2,245.7,Electronic Check,Yes,No,No,3,0
CR-3210,5,Month-to-Month,89.69,439.08,2,5,97.3,Credit Card,No,No,Yes,4,0
CR-3211,26,One-Year,60.43,1552.49,2,29,12.0,Electronic Check,Yes,No,No,2,0
CR-3212,11,Month-to-Month,43.95,425.3,5,6,183.7,Electronic Check,Yes,No,No,2,1
CR-3213,29,Month-to-Month,72.53,2105.54,5,17,223.9,Electronic Check,No,No,No,2,1
CR-3214,33,Month-to-Month,41.87,1393.08,3,28,72.9,Electronic Check,No,Yes,No,2,1
CR-3215,54,One-Year,26.57,1425.78,2,40,159.3,Electronic Check,Yes,Yes,No,1,0
CR-3216,17,Two-Year,53.51,886.37,3,25,138.9,Electronic Check,Yes,Yes,No,1,1
CR-3217,28,Two-Year,116.2,3290.9,1,4,168.3,Bank Transfer,No,Yes,No,4,0
CR-3218,67,Two-Year,58.09,3910.98,1,36,116.4,Bank Transfer,Yes,No,Yes,2,0
CR-3219,21,Month-to-Month,96.53,2066.51,3,18,263.2,Bank Transfer,No,Yes,Yes,4,0
CR-3220,37,Two-Year,52.08,1898.35,2,19,171.8,Bank Transfer,Yes,No,Yes,1,0
CR-3221,24,One-Year,99.89,2376.11,0,0,89.7,Electronic Check,Yes,No,Yes,4,0
CR-3222,3,Month-to-Month,57.27,207.91,0,33,233.4,Electronic Check,Yes,No,No,2,1
CR-3223,21,Two-Year,74.15,1555.73,1,16,58.9,Credit Card,No,No,Yes,3,0
CR-3224,1,One-Year,45.33,45.33,1,16,262.8,Bank Transfer,No,Yes,No,2,0
CR-3225,20,One-Year,99.33,1971.61,3,0,239.3,Electronic Check,Yes,No,No,4,0
CR-3226,43,Two-Year,60.08,2583.11,1,2,271.2,Mailed Check,Yes,No,No,2,0
CR-3227,45,One-Year,56.62,2577.99,2,36,147.3,Credit Card,Yes,No,No,2,0
CR-3228,20,Month-to-Month,32.98,654.78,2,7,120.3,Electronic Check,No,No,No,1,0
CR-3229,16,One-Year,51.99,855.56,3,5,166.7,Mailed Check,Yes,Yes,Yes,2,0
CR-3230,20,Month-to-Month,85.18,1717.62,1,20,153.2,Electronic Check,Yes,Yes,No,3,0
CR-3231,31,One-Year,51.82,1580.07,1,1,107.8,Mailed Check,No,No,Yes,1,0
CR-3232,8,One-Year,75.73,579.47,0,5,115.7,Electronic Check,Yes,No,No,3,0
CR-3233,10,One-Year,38.68,373.29,2,5,130.7,Electronic Check,Yes,Yes,No,1,0
CR-3234,33,One-Year,88.46,2879.07,0,4,66.4,Credit Card,Yes,No,No,4,0
CR-3235,58,Two-Year,106.37,6154.04,3,4,214.2,Electronic Check,Yes,Yes,Yes,4,0
CR-3236,29,One-Year,61.31,1823.39,1,2,155.8,Electronic Check,No,No,No,2,0
CR-3237,1,Month-to-Month,46.68,46.68,0,2,135.3,Credit Card,Yes,No,Yes,1,1
CR-3238,29,Month-to-Month,64.58,1849.83,3,11,71.2,Electronic Check,No,Yes,No,2,0
CR-3239,22,Month-to-Month,39.92,935.71,3,27,67.2,Mailed Check,Yes,No,No,1,1
CR-3240,38,One-Year,49.35,1847.38,2,7,314.9,Bank Transfer,Yes,Yes,No,2,0
CR-3241,6,Month-to-Month,33.04,169.38,0,3,109.8,Credit Card,No,No,No,1,1
CR-3242,20,Month-to-Month,72.28,1482.48,0,1,208.8,Bank Transfer,No,Yes,Yes,2,0
CR-3243,26,Month-to-Month,35.74,949.08,1,19,173.0,Bank Transfer,No,Yes,No,1,1
CR-3244,38,One-Year,38.9,1474.3,2,39,12.0,Electronic Check,Yes,Yes,No,1,1
CR-3245,3,One-Year,31.66,119.94,1,4,303.4,Credit Card,Yes,Yes,No,1,0
CR-3246,29,Month-to-Month,48.84,1425.38,2,3,214.7,Electronic Check,No,No,No,2,0
CR-3247,57,Two-Year,53.31,3003.08,0,10,98.6,Electronic Check,Yes,No,Yes,2,0
CR-3248,59,Two-Year,59.88,3460.99,4,16,157.7,Electronic Check,No,Yes,No,1,0
CR-3249,12,Month-to-Month,67.58,793.94,2,6,68.1,Electronic Check,Yes,No,No,2,1
CR-3250,11,One-Year,73.73,843.58,3,10,306.1,Electronic Check,Yes,No,No,3,0
CR-3251,64,Two-Year,53.83,3432.27,1,13,87.4,Credit Card,Yes,No,Yes,1,0
CR-3252,8,Month-to-Month,77.48,633.64,1,35,118.2,Electronic Check,Yes,No,No,3,1
CR-3253,11,One-Year,74.54,825.47,2,1,101.6,Electronic Check,No,No,No,2,0
CR-3254,40,One-Year,65.12,2553.99,2,60,166.4,Mailed Check,No,Yes,Yes,1,0
CR-3255,25,One-Year,71.28,1769.81,3,5,269.6,Bank Transfer,Yes,Yes,No,2,0
CR-3256,9,Month-to-Month,61.95,568.32,0,14,303.1,Mailed Check,Yes,No,No,2,0
CR-3257,52,Two-Year,85.99,4447.87,1,9,128.1,Mailed Check,Yes,Yes,No,3,0
CR-3258,3,Month-to-Month,43.15,118.57,2,7,190.3,Electronic Check,No,No,No,1,1
CR-3259,14,One-Year,78.64,1112.71,1,13,166.6,Mailed Check,Yes,No,No,4,0
CR-3260,32,Month-to-Month,54.45,1744.58,2,5,81.5,Electronic Check,Yes,Yes,No,2,0
CR-3261,60,Two-Year,51.48,3120.21,2,1,353.8,Mailed Check,Yes,No,Yes,2,0
CR-3262,4,One-Year,36.23,156.43,1,7,269.0,Bank Transfer,No,No,No,1,0
CR-3263,37,One-Year,60.94,2226.1,1,8,175.1,Bank Transfer,Yes,No,Yes,1,0
CR-3264,38,Two-Year,72.22,2730.03,1,2,286.6,Credit Card,No,No,No,2,0
CR-3265,34,One-Year,65.41,2224.55,1,30,257.0,Credit Card,Yes,Yes,Yes,2,0
CR-3266,7,One-Year,87.12,649.99,4,2,166.5,Bank Transfer,No,Yes,No,3,1
CR-3267,38,One-Year,60.08,2268.83,2,5,186.1,Bank Transfer,Yes,No,No,3,0
CR-3268,29,One-Year,50.28,1406.14,3,1,281.0,Electronic Check,Yes,Yes,No,1,0
CR-3269,17,One-Year,70.4,1210.02,0,8,84.3,Credit Card,Yes,Yes,No,2,0
CR-3270,26,One-Year,20.6,512.93,1,4,293.9,Electronic Check,No,Yes,No,1,0
CR-3271,9,Month-to-Month,68.65,579.29,1,7,142.0,Credit Card,Yes,No,Yes,2,0
CR-3272,8,Month-to-Month,64.76,518.64,1,2,282.0,Bank Transfer,No,Yes,No,3,0
CR-3273,27,One-Year,41.3,1144.29,2,0,159.6,Bank Transfer,No,No,Yes,2,0
CR-3274,13,Month-to-Month,92.26,1182.16,1,16,187.0,Bank Transfer,Yes,Yes,No,3,0
CR-3275,38,Two-Year,86.93,3318.24,1,11,157.3,Credit Card,No,No,Yes,4,0
CR-3276,38,Two-Year,53.84,2066.38,1,4,117.5,Mailed Check,No,No,No,2,0
CR-3277,11,Month-to-Month,52.9,605.65,2,0,138.4,Electronic Check,No,No,Yes,1,0
CR-3278,29,One-Year,57.95,1658.58,0,22,270.3,Mailed Check,No,No,No,2,0
CR-3279,1,Month-to-Month,41.2,41.2,2,2,12.0,Mailed Check,No,Yes,Yes,1,1
CR-3280,1,Month-to-Month,58.98,58.98,2,29,60.9,Credit Card,Yes,No,Yes,2,1
CR-3281,4,One-Year,82.48,353.65,2,7,102.0,Mailed Check,No,No,No,3,0
CR-3282,19,Month-to-Month,58.74,1136.08,4,4,73.7,Credit Card,No,Yes,Yes,2,0
CR-3283,17,Month-to-Month,80.14,1333.67,1,14,280.8,Electronic Check,Yes,No,Yes,3,0
CR-3284,3,One-Year,73.96,285.86,2,23,260.6,Bank Transfer,Yes,Yes,No,3,0
CR-3285,52,One-Year,82.52,4258.75,1,5,207.4,Credit Card,No,No,No,3,0
CR-3286,5,Two-Year,46.14,260.68,3,5,109.0,Mailed Check,Yes,Yes,Yes,1,1
CR-3287,5,Two-Year,97.98,535.49,1,6,266.8,Bank Transfer,No,No,Yes,3,0
CR-3288,63,One-Year,57.19,3606.26,4,28,32.9,Credit Card,Yes,No,No,2,1
CR-3289,23,Month-to-Month,41.16,923.59,0,12,331.4,Credit Card,No,Yes,No,1,0
CR-3290,32,One-Year,99.39,3158.04,2,3,105.2,Electronic Check,Yes,No,Yes,4,0
CR-3291,38,One-Year,106.64,4044.46,0,2,139.0,Electronic Check,No,No,Yes,4,0
CR-3292,21,Month-to-Month,50.08,1084.11,2,2,125.7,Credit Card,Yes,No,No,2,0
CR-3293,16,One-Year,80.04,1244.64,2,3,74.2,Electronic Check,No,No,No,3,0
CR-3294,8,Month-to-Month,18.5,92.84,0,2,314.0,Electronic Check,Yes,No,No,1,0
CR-3295,3,One-Year,58.28,185.7,3,11,223.1,Credit Card,No,No,Yes,2,0
CR-3296,36,Month-to-Month,53.73,1951.73,4,1,257.2,Credit Card,Yes,Yes,No,1,1
CR-3297,26,Month-to-Month,53.74,1456.28,1,5,62.1,Bank Transfer,Yes,No,No,2,0
CR-3298,31,Month-to-Month,62.77,1904.4,2,10,174.5,Mailed Check,Yes,No,Yes,2,0
CR-3299,52,Two-Year,37.71,1956.88,2,3,201.7,Electronic Check,No,No,No,1,0
CR-3300,3,Month-to-Month,52.41,192.09,0,0,181.7,Electronic Check,No,No,No,2,1
CR-3301,72,Two-Year,52.71,3798.75,1,0,67.2,Bank Transfer,Yes,No,Yes,1,0
CR-3302,31,Month-to-Month,32.55,1003.19,1,1,246.0,Credit Card,No,Yes,No,1,0
CR-3303,8,Month-to-Month,63.93,535.14,3,19,169.7,Bank Transfer,No,Yes,No,2,1
CR-3304,5,Month-to-Month,64.08,302.42,0,11,83.6,Electronic Check,Yes,No,No,2,1
CR-3305,49,One-Year,52.48,2597.06,3,0,12.0,Credit Card,Yes,Yes,No,2,0
CR-3306,26,One-Year,44.56,1120.95,0,5,208.5,Credit Card,Yes,Yes,Yes,1,0
CR-3307,46,Two-Year,51.65,2330.32,2,3,356.0,Electronic Check,Yes,No,No,2,0
CR-3308,65,One-Year,48.22,3126.09,2,9,78.8,Electronic Check,No,No,No,1,0
CR-3309,20,Two-Year,47.85,880.1,2,8,173.6,Bank Transfer,Yes,No,No,2,0
CR-3310,34,Month-to-Month,93.6,3184.94,1,7,248.8,Electronic Check,Yes,No,Yes,4,0
CR-3311,19,Two-Year,40.47,716.95,0,4,58.4,Bank Transfer,No,Yes,No,1,0
CR-3312,1,Month-to-Month,72.13,80.6,4,1,121.6,Electronic Check,No,No,Yes,2,1
CR-3313,8,Month-to-Month,44.4,360.76,0,14,91.2,Electronic Check,Yes,No,No,1,0
CR-3314,9,Month-to-Month,70.55,632.91,2,23,238.8,Bank Transfer,Yes,Yes,No,2,0
CR-3315,18,One-Year,66.55,1210.99,0,31,266.0,Electronic Check,Yes,No,No,2,0
CR-3316,24,One-Year,102.48,2465.65,0,0,172.7,Electronic Check,No,Yes,No,4,0
CR-3317,3,Month-to-Month,57.68,164.25,4,14,92.7,Credit Card,No,Yes,Yes,2,1
CR-3318,3,Month-to-Month,71.21,268.56,2,14,124.6,Electronic Check,Yes,Yes,Yes,2,1
CR-3319,12,One-Year,57.44,701.08,1,32,109.6,Credit Card,No,Yes,No,2,0
CR-3320,5,Month-to-Month,25.7,151.66,1,3,81.8,Credit Card,Yes,No,Yes,1,0
CR-3321,52,Two-Year,94.85,4964.39,1,14,151.8,Electronic Check,No,Yes,Yes,4,0
CR-3322,16,Month-to-Month,65.53,1068.52,0,0,206.0,Electronic Check,Yes,Yes,No,2,0
CR-3323,26,One-Year,26.93,762.06,3,10,199.2,Credit Card,No,Yes,No,1,0
CR-3324,24,One-Year,52.15,1256.58,0,4,159.3,Electronic Check,Yes,No,No,2,0
CR-3325,7,Month-to-Month,48.69,340.62,0,16,164.6,Bank Transfer,No,Yes,Yes,2,0
CR-3326,19,One-Year,50.87,947.04,2,21,153.5,Credit Card,Yes,Yes,Yes,1,0
CR-3327,46,One-Year,77.73,3567.89,4,4,56.2,Electronic Check,Yes,No,No,2,0
CR-3328,5,Month-to-Month,58.9,272.56,1,8,172.8,Bank Transfer,Yes,No,No,2,0
CR-3329,2,Month-to-Month,66.32,152.96,1,1,113.3,Mailed Check,Yes,No,No,2,1
CR-3330,44,Month-to-Month,48.06,2087.27,1,5,52.2,Electronic Check,Yes,No,No,1,0
CR-3331,17,One-Year,112.54,1915.39,0,4,189.7,Electronic Check,Yes,Yes,Yes,4,0
CR-3332,9,Month-to-Month,36.47,345.02,3,2,111.1,Bank Transfer,Yes,No,Yes,1,1
CR-3333,3,Two-Year,58.8,180.91,0,24,178.2,Mailed Check,Yes,No,Yes,2,0
CR-3334,8,Month-to-Month,75.59,577.84,1,1,227.8,Electronic Check,Yes,Yes,Yes,3,0
CR-3335,10,Month-to-Month,43.75,458.47,2,11,84.0,Electronic Check,No,Yes,No,1,0
CR-3336,19,Two-Year,68.04,1290.2,2,24,167.4,Electronic Check,No,Yes,Yes,1,0
CR-3337,48,Two-Year,43.31,1992.7,1,26,15.2,Electronic Check,Yes,Yes,Yes,1,0
CR-3338,13,One-Year,34.45,418.35,0,17,282.6,Electronic Check,Yes,Yes,No,1,0
CR-3339,31,One-Year,31.46,1017.29,3,2,51.3,Bank Transfer,No,No,No,1,0
CR-3340,7,Two-Year,73.53,559.24,2,18,118.8,Bank Transfer,Yes,No,Yes,2,0
CR-3341,1,Month-to-Month,52.41,68.19,2,3,267.1,Mailed Check,Yes,No,Yes,2,1
CR-3342,39,Two-Year,67.64,2661.48,3,28,141.2,Credit Card,Yes,Yes,No,2,0
CR-3343,5,Month-to-Month,36.2,157.65,3,13,64.2,Credit Card,Yes,Yes,No,1,1
CR-3344,50,One-Year,66.33,3308.7,1,16,217.0,Electronic Check,Yes,No,No,3,0
CR-3345,16,One-Year,49.05,821.86,3,0,215.2,Electronic Check,No,No,No,1,1
CR-3346,34,One-Year,54.69,1872.24,1,9,109.3,Bank Transfer,Yes,No,No,2,0
CR-3347,4,One-Year,47.25,190.95,3,18,118.0,Bank Transfer,No,Yes,No,1,0
CR-3348,30,Two-Year,47.99,1434.1,1,21,125.2,Bank Transfer,No,Yes,Yes,1,0
CR-3349,57,One-Year,66.46,3823.45,3,0,143.4,Electronic Check,No,No,No,2,0
CR-3350,8,Month-to-Month,58.32,500.22,2,30,12.0,Bank Transfer,Yes,Yes,No,2,1
CR-3351,58,Two-Year,67.86,3955.37,3,0,145.5,Electronic Check,Yes,Yes,Yes,2,0
CR-3352,1,Month-to-Month,51.77,53.76,0,10,302.7,Bank Transfer,Yes,Yes,Yes,2,1
CR-3353,11,Month-to-Month,72.46,786.36,0,13,88.3,Electronic Check,Yes,Yes,No,4,0
CR-3354,19,One-Year,68.07,1314.12,1,1,113.3,Credit Card,No,No,Yes,2,0
CR-3355,34,One-Year,62.66,2097.38,1,0,65.3,Electronic Check,Yes,No,Yes,2,0
CR-3356,31,One-Year,36.9,1117.06,1,16,209.0,Mailed Check,No,Yes,No,1,0
CR-3357,4,Month-to-Month,28.29,69.63,2,5,256.3,Credit Card,Yes,Yes,No,1,1
CR-3358,3,Month-to-Month,40.63,158.95,1,1,254.4,Credit Card,No,No,No,2,1
CR-3359,3,Two-Year,61.52,162.94,1,15,60.2,Mailed Check,Yes,Yes,Yes,2,0
CR-3360,3,Month-to-Month,77.49,244.59,3,20,200.0,Electronic Check,No,Yes,No,2,1
CR-3361,6,Month-to-Month,41.61,245.89,1,9,274.7,Credit Card,No,No,No,1,0
CR-3362,14,Month-to-Month,75.39,1142.39,2,1,200.8,Credit Card,Yes,No,Yes,3,0
CR-3363,28,One-Year,96.76,2722.54,3,0,198.3,Electronic Check,Yes,No,Yes,4,0
CR-3364,10,Month-to-Month,82.79,772.04,2,13,122.3,Bank Transfer,Yes,No,Yes,2,0
CR-3365,52,One-Year,86.52,4534.3,1,8,177.6,Bank Transfer,Yes,Yes,Yes,3,0
CR-3366,3,Month-to-Month,69.66,197.37,0,11,258.9,Bank Transfer,Yes,No,No,3,0
CR-3367,19,Month-to-Month,97.28,1842.29,4,18,186.3,Mailed Check,Yes,No,Yes,4,1
CR-3368,8,Month-to-Month,64.32,494.38,1,6,60.1,Bank Transfer,Yes,Yes,Yes,2,0
CR-3369,36,Month-to-Month,68.44,2469.71,0,1,123.5,Electronic Check,No,Yes,No,3,0
CR-3370,8,Month-to-Month,50.59,410.2,2,30,256.7,Mailed Check,Yes,Yes,No,1,1
CR-3371,3,Month-to-Month,52.82,139.1,1,8,186.0,Electronic Check,No,Yes,Yes,2,0
CR-3372,15,Month-to-Month,63.89,943.11,3,10,169.5,Mailed Check,Yes,Yes,No,3,0
CR-3373,23,Month-to-Month,79.76,1837.52,1,29,115.7,Mailed Check,No,Yes,Yes,3,0
CR-3374,26,Two-Year,42.18,1026.4,1,29,255.1,Credit Card,Yes,Yes,Yes,1,0
CR-3375,10,One-Year,78.99,746.66,0,9,293.0,Credit Card,Yes,Yes,Yes,3,0
CR-3376,6,Month-to-Month,53.35,370.2,1,3,261.1,Credit Card,Yes,Yes,Yes,2,0
CR-3377,52,Two-Year,36.75,1920.83,0,60,275.4,Credit Card,Yes,Yes,Yes,1,0
CR-3378,72,Two-Year,72.28,5188.41,2,12,131.3,Bank Transfer,No,Yes,No,2,0
CR-3379,47,Two-Year,83.41,3869.39,1,5,120.0,Electronic Check,No,Yes,Yes,3,0
CR-3380,32,Month-to-Month,87.43,2796.07,1,9,147.5,Electronic Check,Yes,Yes,Yes,4,0
CR-3381,37,Two-Year,59.49,2230.69,1,5,163.1,Credit Card,No,No,No,3,0
CR-3382,31,Month-to-Month,33.86,1128.84,2,24,274.5,Bank Transfer,Yes,Yes,No,1,1
CR-3383,8,Month-to-Month,44.57,413.32,1,7,253.3,Bank Transfer,Yes,Yes,Yes,1,1
CR-3384,3,Two-Year,36.68,83.43,1,19,203.1,Credit Card,No,No,Yes,1,0
CR-3385,14,One-Year,35.9,487.73,1,20,45.5,Credit Card,Yes,No,No,1,0
CR-3386,25,Month-to-Month,55.11,1333.61,2,19,25.0,Credit Card,Yes,No,Yes,2,0
CR-3387,41,Month-to-Month,60.27,2445.82,0,14,179.2,Electronic Check,Yes,No,No,2,0
CR-3388,2,Month-to-Month,50.85,95.31,3,21,230.4,Electronic Check,Yes,Yes,Yes,1,1
CR-3389,59,Two-Year,79.0,4649.99,1,5,153.6,Electronic Check,Yes,No,No,3,0
CR-3390,8,Month-to-Month,61.62,554.6,1,1,313.2,Bank Transfer,Yes,No,No,2,1
CR-3391,7,Two-Year,76.75,497.79,1,20,73.4,Electronic Check,No,Yes,No,3,0
CR-3392,28,Month-to-Month,56.01,1566.93,3,7,63.3,Credit Card,Yes,No,Yes,2,0
CR-3393,72,One-Year,69.94,4973.78,3,1,106.9,Electronic Check,Yes,No,No,2,0
CR-3394,55,Two-Year,68.42,3773.03,0,1,103.8,Electronic Check,No,Yes,No,2,0
CR-3395,26,Month-to-Month,81.45,2077.45,0,1,202.1,Credit Card,Yes,Yes,Yes,2,0
CR-3396,59,One-Year,67.11,3992.57,2,15,126.3,Electronic Check,Yes,Yes,No,2,0
CR-3397,19,One-Year,56.02,1055.65,3,13,36.2,Credit Card,No,Yes,No,2,0
CR-3398,51,Two-Year,69.95,3525.39,1,2,231.3,Mailed Check,No,Yes,Yes,3,0
CR-3399,67,Month-to-Month,106.53,7074.43,0,20,19.2,Bank Transfer,Yes,Yes,No,4,1
CR-3400,26,Two-Year,52.85,1344.74,0,3,74.3,Credit Card,No,Yes,No,2,0
CR-3401,34,One-Year,51.1,1744.58,1,17,30.2,Credit Card,No,No,No,1,0
CR-3402,50,One-Year,89.4,4482.65,0,7,176.6,Electronic Check,No,No,Yes,4,0
CR-3403,6,Month-to-Month,82.49,479.99,0,14,174.9,Bank Transfer,Yes,No,Yes,3,1
CR-3404,7,Month-to-Month,50.4,380.57,0,5,313.3,Electronic Check,Yes,Yes,No,2,1
CR-3405,9,Month-to-Month,86.8,747.13,2,4,233.1,Electronic Check,Yes,Yes,No,3,0
CR-3406,9,One-Year,30.66,188.13,1,20,275.3,Electronic Check,Yes,No,No,1,0
CR-3407,12,Two-Year,45.73,557.24,0,0,183.1,Bank Transfer,No,Yes,No,1,0
CR-3408,41,Month-to-Month,41.02,1720.52,1,40,81.8,Credit Card,No,Yes,No,1,0
CR-3409,28,One-Year,44.02,1271.54,4,11,170.2,Credit Card,Yes,No,Yes,1,0
CR-3410,60,One-Year,57.04,3383.41,1,6,207.4,Bank Transfer,Yes,Yes,Yes,2,0
CR-3411,10,Month-to-Month,38.81,371.76,1,10,216.3,Electronic Check,Yes,Yes,No,1,0
CR-3412,50,One-Year,80.55,4049.21,2,1,122.2,Credit Card,No,No,No,3,0
CR-3413,10,Month-to-Month,50.98,490.99,1,7,199.1,Credit Card,Yes,Yes,No,2,0
CR-3414,29,One-Year,50.92,1479.84,3,46,85.4,Electronic Check,Yes,No,Yes,2,1
CR-3415,33,One-Year,39.41,1279.04,0,2,76.5,Electronic Check,No,No,No,1,0
CR-3416,23,Month-to-Month,57.03,1279.01,1,14,70.7,Bank Transfer,Yes,Yes,No,2,0
CR-3417,40,Two-Year,32.95,1291.11,0,6,162.0,Bank Transfer,Yes,No,No,1,0
CR-3418,22,One-Year,88.24,1969.95,2,11,65.8,Credit Card,Yes,Yes,No,3,0
CR-3419,23,One-Year,75.66,1740.59,0,2,126.0,Bank Transfer,No,No,Yes,3,0
CR-3420,25,Month-to-Month,58.73,1506.41,1,6,232.2,Electronic Check,Yes,Yes,Yes,2,0
CR-3421,4,Month-to-Month,29.72,134.49,2,43,77.7,Electronic Check,Yes,No,Yes,1,1
CR-3422,62,One-Year,99.72,6230.83,0,2,119.7,Mailed Check,No,No,Yes,3,0
CR-3423,18,Month-to-Month,85.27,1559.4,0,11,165.7,Electronic Check,Yes,No,Yes,2,0
CR-3424,6,Month-to-Month,35.2,233.98,2,9,179.8,Electronic Check,Yes,No,No,1,1
CR-3425,50,Month-to-Month,73.26,3659.39,0,9,120.1,Credit Card,No,No,Yes,2,0
CR-3426,1,Month-to-Month,96.08,186.36,0,10,222.9,Credit Card,No,Yes,No,4,0
CR-3427,43,Month-to-Month,59.04,2542.1,2,7,207.2,Bank Transfer,Yes,Yes,No,1,0
CR-3428,58,One-Year,100.36,5761.68,3,0,251.2,Bank Transfer,Yes,Yes,No,4,0
CR-3429,22,Month-to-Month,44.0,976.04,0,25,153.5,Mailed Check,No,No,Yes,1,1
CR-3430,2,Two-Year,18.5,18.5,0,19,119.0,Electronic Check,No,No,Yes,1,0
CR-3431,71,One-Year,52.21,3737.42,3,2,105.4,Bank Transfer,Yes,No,No,2,0
CR-3432,33,Month-to-Month,43.21,1447.7,1,5,184.6,Bank Transfer,No,Yes,Yes,1,0
CR-3433,6,Month-to-Month,62.99,372.19,1,16,129.8,Electronic Check,No,No,No,2,0
CR-3434,59,Two-Year,30.85,1793.51,0,43,114.5,Bank Transfer,Yes,Yes,No,1,0
CR-3435,4,Month-to-Month,53.71,219.23,1,33,124.1,Credit Card,Yes,No,No,2,0
CR-3436,47,One-Year,48.53,2261.67,1,25,105.3,Bank Transfer,No,Yes,No,1,0
CR-3437,4,One-Year,65.17,284.31,3,1,175.9,Credit Card,Yes,Yes,No,3,1
CR-3438,46,One-Year,80.34,3712.32,4,27,47.0,Credit Card,No,No,No,3,1
CR-3439,26,Month-to-Month,109.38,2931.96,1,23,184.2,Credit Card,No,Yes,No,4,0
CR-3440,32,Month-to-Month,82.85,2637.85,3,5,214.1,Credit Card,No,Yes,No,3,0
CR-3441,58,One-Year,64.35,3723.2,1,5,113.5,Credit Card,Yes,No,No,2,0
CR-3442,1,Month-to-Month,40.8,40.8,1,6,313.8,Credit Card,No,No,Yes,2,0
CR-3443,33,One-Year,70.78,2332.41,1,11,161.4,Credit Card,Yes,No,Yes,3,0
CR-3444,39,One-Year,63.54,2508.87,2,3,35.1,Bank Transfer,Yes,No,Yes,1,0
CR-3445,43,Two-Year,55.01,2357.14,0,0,137.5,Bank Transfer,Yes,No,Yes,2,0
CR-3446,35,Month-to-Month,91.64,3266.57,1,1,165.0,Electronic Check,No,No,No,3,0
CR-3447,5,Month-to-Month,36.89,201.92,2,6,195.9,Credit Card,Yes,Yes,Yes,1,0
CR-3448,56,One-Year,94.22,5261.75,1,3,139.4,Electronic Check,No,No,Yes,4,0
CR-3449,47,Two-Year,66.16,3087.28,3,15,79.1,Bank Transfer,Yes,Yes,Yes,2,0
CR-3450,34,Month-to-Month,62.01,2139.57,1,1,72.4,Electronic Check,No,No,No,2,0
